id,latitude,longitude,class
9130,38129.0255,-78014.1651,customer
9131,37364.5552,-81991.2364,customer
9132,37188.4419,-82324.8673,customer
9133,36899.5505,-82204.8593,customer
9134,37082.6108,-81997.0715,customer
9135,37191.7815,-81581.498,customer
9136,37339.0393,-77998.3362,customer
9137,38663.7308,-77925.5508,customer
9138,36618.4322,-82647.9344,customer
9139,36752.0587,-81736.7879,customer
9140,38745.9482,-78642.2377,customer
9141,37056.5362,-78638.334,customer
9142,37766.531,-77370.2584,customer
9143,38025.1394,-78004.1649,customer
9144,36581.5272,-79545.8609,customer
9145,37270.7022,-76707.4571,customer
9146,38591.2324,-78557.5118,customer
9147,38054.014,-79843.6647,customer
9148,36610.4059,-81012.0255,customer
9149,36716.8036,-80038.6553,customer
9150,37605.701,-77444.1497,customer
9151,37142.6504,-77511.6524,customer
9152,36902.0584,-81779.0081,customer
9153,37201.2513,-75984.0984,customer
9154,37097.8924,-81656.7791,customer
9155,36817.8981,-81209.263,customer
9156,38952.3327,-77310.817,customer
9157,38915.1113,-77920.2734,customer
9158,37115.7001,-79511.6959,customer
9159,37571.5326,-76754.1268,customer
9160,38977.8879,-77257.2036,customer
9161,37281.5351,-76688.5676,customer
9162,38707.3407,-77765.5484,customer
9163,36662.3426,-81403.995,customer
9164,37643.1866,-75870.4885,customer
9165,36872.9118,-80270.3271,customer
9166,37545.9791,-77327.7568,customer
9167,37003.9914,-82535.7095,customer
9168,36569.5908,-78036.3823,customer
9169,36991.5391,-77256.3602,customer
9170,37023.46,-80547.001,customer
9171,36846.8149,-76095.2116,customer
9172,38667.8948,-78787.8003,customer
9173,37094.8715,-76863.5719,customer
9174,37218.7268,-81458.4392,customer
9175,38045.9709,-78787.2439,customer
9176,38138.1887,-77545.5409,customer
9177,38233.7362,-79523.9334,customer
9178,37292.0908,-76711.0684,customer
9179,37123.7146,-82601.2667,customer
9180,38212.3526,-79029.1955,customer
9181,36822.6441,-78282.775,customer
9182,38765.1162,-78388.0612,customer
9183,39132.6051,-77768.6051,customer
9184,38350.9613,-78577.2369,customer
9185,38258.7423,-78298.3394,customer
9186,37608.1987,-76778.5721,customer
9187,36544.3047,-80096.7139,customer
9188,38206.5186,-77283.8689,customer
9189,38200.965,-77589.154,customer
9190,37925.689,-79202.5314,customer
9191,37188.4484,-81533.7197,customer
9192,37631.2396,-79942.8274,customer
9193,37082.3722,-77354.9778,customer
9194,38289.0205,-78087.778,customer
9195,39058.1628,-78246.946,customer
9196,37221.5146,-80572.0031,customer
9197,38288.4621,-77518.597,customer
9198,38043.4679,-79062.8052,customer
9199,37555.4244,-77498.3185,customer
9200,38656.5083,-78471.6747,customer
9201,36694.5862,-78242.7745,customer
9202,36615.6966,-78543.889,customer
9203,38467.3485,-77859.4388,customer
9204,36689.8715,-77576.3711,customer
9205,36995.9528,-80888.9662,customer
9206,37084.8428,-80786.4607,customer
9207,36973.992,-82472.3738,customer
9208,37680.682,-80014.7766,customer
9209,38934.5551,-78119.4432,customer
9210,37739.0342,-77879.7175,customer
9211,37646.535,-77701.6585,customer
9212,37697.6452,-77678.6018,customer
9213,37675.9788,-77674.7129,customer
9214,37172.3513,-80418.3838,customer
9215,37314.0322,-79280.5811,customer
9216,38164.856,-78523.3466,customer
9217,37785.9763,-78513.6209,customer
9218,38078.7483,-78540.5692,customer
9219,38028.7503,-78412.5097,customer
9220,39138.1605,-77920.5517,customer
9221,39025.1077,-77959.1629,customer
9222,37207.9283,-77556.6551,customer
9223,37147.3725,-77460.8169,customer
9224,37240.4166,-79858.0916,customer
9225,36657.6511,-76726.0675,customer
9226,36718.2057,-76664.1208,customer
9227,36834.5831,-79378.0801,customer
9228,36565.4164,-79456.4133,customer
9229,37546.7994,-75926.0447,customer
9230,37806.5274,-76740.237,customer
9231,37308.4809,-76937.4651,customer
9232,37145.4261,-76766.6257,customer
9233,38606.2327,-77681.1018,customer
9234,38909.2781,-78053.3307,customer
9235,38628.1766,-77713.8806,customer
9236,39226.7694,-77582.4893,customer
9237,39057.052,-77576.1024,customer
9238,39037.6087,-77375.2637,customer
9239,37397.0932,-77491.0967,customer
9240,37241.5395,-77536.6546,customer
9241,37680.4228,-77604.1549,customer
9242,37452.6473,-77348.8688,customer
9243,37979.8531,-76559.3993,customer
9244,38832.8918,-77622.7694,customer
9245,38741.7821,-77416.3763,customer
9246,38590.3973,-77334.4276,customer
9247,37298.475,-76437.4477,customer
9248,38473.7349,-78927.5286,customer
9249,37555.4246,-77549.1537,customer
9250,38093.7427,-76801.0744,customer
9251,37082.0871,-79658.3639,customer
9252,37657.6441,-77361.6469,customer
9253,37693.1994,-77422.76,customer
9254,39303.157,-78100.0003,customer
9255,39198.9928,-78256.9472,customer
9256,37357.7778,-76602.5,customer
9257,37363.8889,-76730.2778,customer
9258,36778.8889,-76218.0556,customer
9259,37306.6667,-76830.5556,customer
9260,38443.4,-77572,customer
9261,38462.2,-77354.1,customer
9262,38514.7,-77568.9,customer
9263,37727.051,-75663.629,customer
9264,37081.76,-76712.077,customer
9265,37129.84,-80500.6,customer
9266,43405.9058,-72505.9242,customer
9267,44748.1049,-72176.2128,customer
9268,43985.058,-73312.6201,customer
9269,43588.125,-72625.0967,customer
9270,44968.3766,-72968.7413,customer
9271,43850.3438,-72693.1591,customer
9272,44309.7741,-73260.9586,customer
9273,44023.677,-72289.8177,customer
9274,45005.046,-72098.9882,customer
9275,44027.5644,-72571.4927,customer
9276,44996.1556,-72832.0797,customer
9277,43526.4576,-73204.553,customer
9278,44713.3828,-72530.1128,customer
9279,44650.3275,-72987.9142,customer
9280,43778.4001,-72698.9909,customer
9281,44570.6106,-71758.7021,customer
9282,42817.86,-72576.4793,customer
9283,43546.4596,-72424.5362,customer
9284,44296.9998,-72967.6207,customer
9285,43702.8477,-72373.148,customer
9286,43819.5107,-72693.9917,customer
9287,44343.9418,-73105.4015,customer
9288,44696.7124,-73187.0774,customer
9289,44588.3844,-72791.5132,customer
9290,43272.8526,-72589.2585,customer
9291,44303.6699,-72446.4939,customer
9292,44585.3282,-72932.352,customer
9293,44148.3959,-72402.6007,customer
9294,44696.1621,-72086.2101,customer
9295,43382.2948,-72638.4277,customer
9296,44405.3306,-72992.9016,customer
9297,44419.2248,-72015.0949,customer
9298,44601.9975,-72113.9881,customer
9299,43388.1281,-72667.873,customer
9300,44429.2255,-71679.2538,customer
9301,43835.3462,-72366.2054,customer
9302,43866.4568,-72377.8728,customer
9303,43448.682,-73049.5501,customer
9304,44452.2778,-72257.0464,customer
9305,44445.6083,-72897.9006,customer
9306,43943.4009,-72225.3702,customer
9307,43763.4027,-72372.8708,customer
9308,44611.9942,-73008.7453,customer
9309,42946.7474,-72678.9819,customer
9310,45009.2128,-71620.3665,customer
9311,43833.68,-72310.9262,customer
9312,44680.0479,-73083.1917,customer
9313,43826.4498,-73317.6168,customer
9314,44270.3386,-72143.9841,customer
9315,43873.9493,-73271.7834,customer
9316,44598.1097,-71560.6409,customer
9317,44620.0509,-72721.233,customer
9318,43415.6273,-72822.3221,customer
9319,44133.1146,-72982.3393,customer
9320,43006.1893,-73111.4945,customer
9321,44181.4481,-72840.3934,customer
9322,42870.3586,-72920.3772,customer
9323,44242.0023,-72838.1728,customer
9324,42771.7488,-72947.3219,customer
9325,42982.578,-73206.497,customer
9326,43011.4684,-72783.4293,customer
9327,44190.0592,-72824.8379,customer
9328,43291.1853,-72793.1534,customer
9329,44151.1723,-72656.4986,customer
9330,44141.4485,-72895.6712,customer
9331,43116.7439,-72906.489,customer
9332,43593.6795,-72964.2726,customer
9333,47710.9823,-118940.8459,customer
9334,46203.1656,-123383.1834,customer
9335,46140.1386,-118155.2297,customer
9336,46956.2085,-122783.1879,customer
9337,48098.1503,-122572.9351,customer
9338,46138.1677,-122938.1672,customer
9339,46574.5496,-122908.1782,customer
9340,46299.5837,-118314.9677,customer
9341,48115.3772,-122097.0813,customer
9342,46039.8567,-118672.2078,customer
9343,46249.8318,-123321.238,customer
9344,47598.4335,-122081.7879,customer
9345,47749.2449,-124406.5891,customer
9346,45931.2346,-120912.846,customer
9347,46242.9127,-119145.0121,customer
9348,47649.8219,-122088.7333,customer
9349,48514.5436,-123019.6235,customer
9350,47458.2208,-117657.7097,customer
9351,47042.3651,-119089.1779,customer
9352,46831.243,-119949.7715,customer
9353,48822.3321,-122562.3937,customer
9354,46462.0833,-118630.2672,customer
9355,46858.4317,-123282.3714,customer
9356,48978.7307,-122322.3784,customer
9357,46458.7191,-122842.6166,customer
9358,46348.4392,-123685.1455,customer
9359,47504.6161,-117344.924,customer
9360,46589.581,-119414.4671,customer
9361,46633.7518,-118653.0469,customer
9362,46539.5844,-118578.5986,customer
9363,46280.3842,-123755.9768,customer
9364,46335.9692,-119111.1219,customer
9365,47777.5984,-122150.6812,customer
9366,46087.9155,-118242.1813,customer
9367,47086.7647,-122507.0677,customer
9368,47622.3223,-122068.1769,customer
9369,47154.2639,-122618.1834,customer
9370,46985.7262,-117085.4486,customer
9371,47919.0358,-119388.9257,customer
9372,48523.7118,-122914.6229,customer
9373,47401.7639,-122557.0747,customer
9374,47068.1507,-123272.3757,customer
9375,46284.2978,-120014.4869,customer
9376,47742.9234,-119341.9766,customer
9377,46520.3783,-123885.7155,customer
9378,46232.0775,-119768.3669,customer
9379,48619.5479,-122835.4591,customer
9380,47201.2092,-122542.3479,customer
9381,47203.1532,-122581.5159,customer
9382,47146.485,-122793.746,customer
9383,48451.4887,-122898.7881,customer
9384,46952.3648,-118854.4445,customer
9385,46972.3186,-123386.8233,customer
9386,46507.3617,-118605.822,customer
9387,47354.8209,-122448.1814,customer
9388,46839.3024,-119662.2581,customer
9389,46227.9274,-117579.0734,customer
9390,46719.6086,-117096.0014,customer
9391,47003.4352,-122243.4482,customer
9392,47754.0308,-119711.7167,customer
9393,46354.2719,-123735.4251,customer
9394,46178.4678,-118992.5053,customer
9395,47282.0412,-122652.3525,customer
9396,47550.7131,-117972.4589,customer
9397,46825.96,-120459.7884,customer
9398,46012.3701,-117421.5626,customer
9399,47114.8895,-117574.9196,customer
9400,47214.8702,-118494.15,customer
9401,48463.7152,-122582.114,customer
9402,46583.7479,-119387.7995,customer
9403,45754.5601,-122661.4877,customer
9404,48572.6051,-122630.1738,customer
9405,47351.8317,-117711.5986,customer
9406,47585.326,-122198.321,customer
9407,46995.929,-123511.8286,customer
9408,45587.0631,-122399.5363,customer
9409,47360.3788,-122050.3938,customer
9410,47107.8648,-124069.341,customer
9411,47784.6136,-117416.8861,customer
9412,47742.3218,-121985.6781,customer
9413,46458.7486,-119017.2292,customer
9414,45589.841,-122503.7041,customer
9415,47592.6686,-117490.7659,customer
9416,46985.09,-123961.2809,customer
9417,47198.9881,-122433.1784,customer
9418,48027.0431,-122030.6862,customer
9419,47798.7072,-122498.1921,customer
9420,46027.0805,-118339.1311,customer
9421,47540.6538,-122395.9609,customer
9422,48127.3191,-122363.4819,customer
9423,47556.0072,-117212.1454,customer
9424,45559.8414,-122257.5905,customer
9425,48167.1004,-118974.7476,customer
9426,46408.4325,-124052.3813,customer
9427,47017.3089,-124161.8415,customer
9428,47320.1717,-117383.8047,customer
9429,47388.9853,-122625.4103,customer
9430,48419.5467,-122664.339,customer
9431,45710.6718,-122648.9869,customer
9432,47526.4878,-122314.5692,customer
9433,48108.4299,-122346.2581,customer
9434,46377.3509,-120308.6667,customer
9435,47531.8399,-117239.0901,customer
9436,45667.8949,-122598.9854,customer
9437,48631.2136,-122956.2939,customer
9438,46942.0431,-122605.9582,customer
9439,45830.3927,-122682.0448,customer
9440,47115.924,-123809.057,customer
9441,47257.0403,-122758.4663,customer
9442,48108.7073,-122406.8161,customer
9443,46173.191,-118831.9411,customer
9444,46035.9711,-118145.5061,customer
9445,48722.8885,-122346.5526,customer
9446,46135.4333,-117023.7626,customer
9447,48013.7728,-118218.5958,customer
9448,47213.4287,-123012.371,customer
9449,48262.609,-121606.2368,customer
9450,48280.3866,-121672.6292,customer
9451,47839.0266,-119950.8995,customer
9452,48022.313,-123006.0075,customer
9453,47241.5036,-121231.2025,customer
9454,47801.5252,-119985.9009,customer
9455,46925.6587,-122255.9472,customer
9456,48508.7292,-121473.7403,customer
9457,48885.4493,-118599.4714,customer
9458,48713.4615,-121141.233,customer
9459,47977.9206,-119771.4471,customer
9460,48016.2861,-117276.6032,customer
9461,47382.5944,-122946.5373,customer
9462,48456.8063,-120560.3767,customer
9463,48582.4017,-118049.71,customer
9464,48827.9443,-119204.2159,customer
9465,47405.9259,-123139.3227,customer
9466,45659.2839,-122372.3147,customer
9467,47361.7688,-121880.1111,customer
9468,47835.4136,-120050.3497,customer
9469,47209.2775,-121493.9831,customer
9470,48527.0545,-122061.8174,customer
9471,47237.8698,-123407.938,customer
9472,46717.0518,-122180.9417,customer
9473,48397.3704,-119813.956,customer
9474,48897.0645,-122142.374,customer
9475,46575.1062,-122718.1719,customer
9476,48526.2945,-117639.1362,customer
9477,48118.146,-123430.7413,customer
9478,48093.9809,-123274.9038,customer
9479,47235.1185,-121023.4182,customer
9480,47639.5373,-122828.4874,customer
9481,47037.8873,-121565.0944,customer
9482,47472.9039,-120336.7408,customer
9483,47174.8431,-120857.5802,customer
9484,47604.8147,-122989.8801,customer
9485,48516.5036,-121705.4161,customer
9486,47647.0761,-120071.1788,customer
9487,45780.9516,-121630.9083,customer
9488,45995.3885,-122380.0979,customer
9489,47272.6173,-121074.5317,customer
9490,47221.2277,-121130.6435,customer
9491,46872.0475,-122338.1706,customer
9492,48209.0374,-119717.8377,customer
9493,47208.985,-122756.7994,customer
9494,47487.3895,-117575.7622,customer
9495,48604.347,-118023.3197,customer
9496,47869.5366,-122689.0458,customer
9497,46731.2745,-117179.6158,customer
9498,46429.3255,-117210.7205,customer
9499,48225.7382,-117137.1531,customer
9500,47470.3768,-122346.7918,customer
9501,48326.2161,-122020.9752,customer
9502,46596.5145,-120642.0132,customer
9503,48109.2639,-122245.9762,customer
9504,48036.7623,-122250.9729,customer
9505,46592.0703,-120605.0678,customer
9506,47451.679,-122185.956,customer
9507,47117.0371,-122329.7264,customer
9508,46970.6631,-123716.9655,customer
9509,47440.1797,-122837.1675,customer
9510,47163.9011,-122138.0502,customer
9511,48487.3859,-122301.7625,customer
9512,47729.3834,-121965.2538,customer
9513,47927.9513,-122241.2566,customer
9514,47954.7601,-124379.0014,customer
9515,47080.989,-122296.5325,customer
9516,47995.7358,-122089.0268,customer
9517,48102.2647,-122155.1207,customer
9518,47485.8378,-121765.2024,customer
9519,48097.7225,-123553.0392,customer
9520,48648.9155,-118739.9179,customer
9521,47245.6663,-123136.7101,customer
9522,47794.0074,-122054.2044,customer
9523,47189.7152,-122223.7811,customer
9524,48696.6103,-119454.5277,customer
9525,44686.093,-88668.1571,customer
9526,43217.504,-88449.8205,customer
9527,43676.6529,-88795.1092,customer
9528,44617.2144,-88160.381,customer
9529,45338.2928,-92022.9576,customer
9530,44886.078,-90481.803,customer
9531,43072.7787,-88862.3285,customer
9532,45401.3471,-91849.0626,customer
9533,44531.369,-88726.4875,customer
9534,42859.7241,-89538.1766,customer
9535,44770.5268,-89389.5617,customer
9536,44477.4856,-88450.6568,customer
9537,43643.0275,-90777.6313,customer
9538,42691.4044,-88444.5416,customer
9539,43009.1515,-91057.9059,customer
9540,42853.6139,-89370.3963,customer
9541,45208.0225,-89023.9999,customer
9542,42717.7713,-90817.3491,customer
9543,42807.7958,-87924.248,customer
9544,43171.3952,-88327.0397,customer
9545,44569.9679,-89607.6197,customer
9546,43296.6716,-87987.5898,customer
9547,44902.1882,-90217.9125,customer
9548,44089.9934,-87864.2578,customer
9549,44375.5323,-89215.3919,customer
9550,45913.5648,-88240.132,customer
9551,44562.7697,-88078.1593,customer
9552,45232.4755,-88007.6062,customer
9553,44273.0379,-88678.4423,customer
9554,43247.7691,-89343.7277,customer
9555,43984.1354,-89938.7386,customer
9556,42960.2743,-90130.1237,customer
9557,45048.2974,-91168.2019,customer
9558,42879.4563,-88474.265,customer
9559,44811.349,-91498.4941,customer
9560,45046.3807,-87297.0502,customer
9561,42783.3251,-90613.7386,customer
9562,44665.5362,-88707.3234,customer
9563,42780.2831,-89299.2838,customer
9564,43384.4338,-89045.1108,customer
9565,44213.2974,-90136.2427,customer
9566,43816.9263,-88932.3348,customer
9567,42513.9045,-88907.8853,customer
9568,44259.7027,-88864.8344,customer
9569,43576.6383,-91224.2996,customer
9570,45495.8022,-90894.0314,customer
